ds,,count,hate_speech,offensive_language,neither,class,tweet,id
td,6320,0,0,0,0,1,@Kvrmaa_Trill @StudyFN @VLzed says the scrawny nigger.
td,6321,0,0,0,0,1,@KxRxSxB @SamRomero95 prairie nigger
td,6322,0,0,0,0,1,@KxRxSxB haha alright well you gotta get here and see this bitch haha you'll scare the shit outta him I already have
td,6323,0,0,0,0,1,@KxRxSxB haha no but I was ready to slap that bitch again he came walkin in my room to say hi while I was playin saints in my underwear -_-
td,6324,0,0,0,0,1,@KyleReinders bitch
td,6325,0,0,0,0,1,@Kyle_Monahan Fuck you bitch
td,6326,0,0,0,0,1,@L0SERNIGGA @HotNiggaDarius all bitches all day all the time
td,6327,0,0,0,0,0,@L1LTR4P fucking losers wetbacks #SorryNotSorry
td,6328,0,0,0,0,1,@L20music @SALUTEmyRainbow @iHeartMe_LOTS ; My ass just won't be on that hoe!
td,6329,0,0,0,0,2,@LCisTJ ; so you about to purpose to Charlie?
td,6330,0,0,0,0,1,"@LILBTHEBASEDGOD ""I'm a dirty ass nigga with a clean dick. Fucked a bitch in her ass then she sucked my dick."" omg Lil B we aren't ready."
td,6331,0,0,0,0,2,@LILNTHEBASEDGOD her face ugly to me &amp; her nudes were trash.
td,6332,0,0,0,0,1,@LLTJae @kolbyXdelce this hoe &#128293;&#128293;
td,6333,0,0,0,0,2,@LaBugg09 &#128514;&#128514; my fault it sound like it fucc nicca
td,6334,0,0,0,0,1,@LaIndieKid @tneut10 @riwhey_000 what you say bitch? #selfiesONselfies http://t.co/FcMlVtIGbL
td,6335,0,0,0,0,1,@LadyVodkax bare it bitch. See what I did there
td,6336,0,0,0,0,1,@LadyVodkax keep them around so new bitches know they could be the next ex if they dont stay in line.
td,6337,0,0,0,0,1,@LadyVodkax we're talking about fucking you right in the pussy
td,6338,0,0,0,0,1,@LadyVodkax yer dirty pussy
td,6339,0,0,0,0,1,@LameAssNerd do it pussy
td,6340,0,0,0,0,1,@LampreyMilt @DelSchilling @BertLoch No woman deserves to be sole stomped like that. He is a bitch and so is everyone watching doing nada.
td,6341,0,0,0,0,2,@LanceTHESPOKEN Statement of the Day: Ppl who RT @ChiefsatWar are even dumber than he is. The ole birds of a feather type of deal.
td,6342,0,0,0,0,2,"@LandRoverUSA Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!"
td,6343,0,0,0,0,2,@LandonVanBus Charlie Day?
td,6344,0,0,0,0,1,@LaneBelgarde @A7XDemery you Sick bitch didnt even invite me
td,6345,0,0,0,0,1,@LaneBelgarde shut up bitch
td,6346,0,0,0,0,1,@Latrobemark niggahs be like im draggn my nutts in 2 degree weather  out tgere Frozed like a bitch
td,6347,0,0,0,0,1,@LaurenJauregui so your a dumb bitch?
td,6348,0,0,0,0,1,@LaurenJauregui ur so anal stfu for once u bitch
td,6349,0,0,0,0,1,@Laurenlablue11 basically we ain't got room for basic bitches.
td,6350,0,0,0,0,1,@LeBronVuitton ha.. she got them bitches worked on
td,6351,0,0,0,0,1,@LeLittleLisa bitch I know you seen me tweet bout you
td,6352,0,0,0,0,1,@LeMochaMojito bitch bye.
td,6353,0,0,0,0,1,@LeMochaMojito bitch who is you?
td,6354,0,0,0,0,1,@Leelucas_ &#128514;&#128514;&#128514;&#128128;&#128128; alright nah bitch you want play on Twitter.
td,6355,0,0,0,0,1,@Leelucas_ &amp; you got cancer hoe
td,6356,0,0,0,0,1,@Leelucas_ @prettykells bitch you didn't feed me. You asked my to buy you a burger &#128514;&#128514;&#128128;
td,6357,0,0,0,0,1,@Leelucas_ bitch nobody want you
td,6358,0,0,0,0,1,@Leelucas_ bitch that's why I'm bouta go to waffle
td,6359,0,0,0,0,1,@Leelucas_ bitch you not coming http://t.co/xdCuuSBa2F
td,6360,0,0,0,0,0,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.
td,6361,0,0,0,0,1,@LegoHeeadd I read that in his voice like a hoe&#128514;
td,6362,0,0,0,0,1,@LegsForDayyys fml both or half breed ex at the gym. Ugh
td,6363,0,0,0,0,1,@LeighKillian Nice pussy.
td,6364,0,0,0,0,0,@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?
td,6365,0,0,0,0,2,@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out
td,6366,0,0,0,0,1,@Leslieeeixta @LettyGuerrero3 haha Noo bitch now! &#128071; stop playing games hoe! &#128517;&#128514;
td,6367,0,0,0,0,2,@LessThanJR And the Yankees gave you a win. :) Happy Birthday!!
td,6368,0,0,0,0,1,@LessonswithKate - I'm jst fckn w/ you.&#128514; I've always wanted to jigg hella good too. we jst not wild enough to be in the circle cuz.&#128557;
td,6369,0,0,0,0,0,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.
td,6370,0,0,0,0,0,@LexVan13 go back to nigeria faggot
td,6371,0,0,0,0,1,@LexiLanxon ratchet white trash
td,6372,0,0,0,0,1,@LexiLuckerSykes some white bitch on Facebook lol
td,6373,0,0,0,0,1,@LiamGeraldShone @AranNicolWHUFC @DSaend get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.
td,6374,0,0,0,0,1,@LiamGeraldShone @AranNicolWHUFC @DSaend ur a fucking half breed dog. Stop acting.
td,6375,0,0,0,0,1,@LickMyWhooooop @JustDoItSlow yall playful don't come dumb hoes
td,6376,0,0,0,0,2,@LifeAsKing I've only like about 3 pair..they're overpriced trash ..
td,6377,0,0,0,0,2,@LifeAsKing Naw... I'm trash... Keep ya pity hugs...&#128530;&#128133;
td,6378,0,0,0,0,1,@LikeWhatYouSEA booty wop sided as hell
td,6379,0,0,0,0,2,@LilBTheBiggsGod @Abbey_Kirkland two birds with one stone Biggs.
td,6380,0,0,0,0,1,@LilKev_J pussy
td,6381,0,0,0,0,2,@LilMissRightie Hey #teabagger the #benghazi thing is a joke. 13 Benghazis under Bush no hearings. More on Benghazi than real 9-11 attack
td,6382,0,0,0,0,1,@LilMrsSpiffy they bout to try and hoe you next
td,6383,0,0,0,0,1,@LilReese300 what are you doing up right now Tavares. Kickin my bitch to curb for being too dramatic again?
td,6384,0,0,0,0,1,"@LilTunechi reason for why he only rap about pussy... "" What am I supposed to talk about?"" smh  How bout you make music that ain't NEGATIVE!"
td,6385,0,0,0,0,0,@Lil_A47 &#128514;&#128514;&#128514; you're a coon
td,6386,0,0,0,0,1,"@Lillian__Taylor I'm apparently the ""Good Luck Chuck"" of bitches. -.-"
td,6387,0,0,0,0,1,@LimitlessMudi @YoDeddyUgly Y'all both trash
td,6388,0,0,0,0,2,@Linnlondon1 I want some clams on the half shell :-) http://t.co/uFCAjNNQTZ
td,6389,0,0,0,0,2,@LinzBella  You date colored men?
td,6390,0,0,0,0,1,@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.
td,6391,0,0,0,0,1,@LisaDeP Well wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.
td,6392,0,0,0,0,1,@Lissette__glz @joshmtz1199 you hoes ain't loyal &#128075;
td,6393,0,0,0,0,1,@ListsBlackTwit @iH8TvvitterHoes @Rosaalbae nigga caping for the bitch like we haven't all seen her nudes already.. What does he want tf
td,6394,0,0,0,0,1,@LittlGfunk &#128575;pussy whipped
td,6395,0,0,0,0,1,@LittleNamms @karon_avila She doin homework you jiggaboo. Let her be
td,6396,0,0,0,0,1,@LittleNamms Nigga what. 11-5 without a warm up and you traveled like a bitch
td,6397,0,0,0,0,1,@LittleNamms stick to the court hoe
td,6398,0,0,0,0,1,@LittlecBeadles bitch follow me
td,6399,0,0,0,0,1,@Liveitupjersey @BellaaFoxx I hope so the bitch was annoying! I think she thought she was smart or something!
td,6400,0,0,0,0,1,@Liveitupjersey @D_Cassandra_D @bad_boy_six LOL! That was a cyber bitch slap for sure!
td,6401,0,0,0,0,1,@Liveitupjersey @ccass357 &lt;&lt; Where'd you go big mouth bitch? Busy Choking on that Cock I told you to find?
td,6402,0,0,0,0,2,@Liveitupjersey @ccass357 don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE!  Go back to watching BARNEY!
td,6403,0,0,0,0,2,@Liveitupjersey BWAHAAAA I just choked on an Oreo cookie! I'M figuring this may have something to do with it! http://t.co/62S7BgMYPX
td,6404,0,0,0,0,1,@Liveitupjersey Breeding a Nation of Pussies now how the hell is a Man a Man...IF HE's A PUSSY! I'm concerned WE have pussies &amp; psycho's!
td,6405,0,0,0,0,1,@Liveitupjersey yeah I seen you tweet about bitch &amp; block. I used it...it fits!
td,6406,0,0,0,0,1,@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches.  #muslims FLAT OUT NO WAY! I use my sheets on my bed NOT MY HEAD!
td,6407,0,0,0,0,1,@LlishaH LOL! It's an acronym for: that hoe over there.
td,6408,0,0,0,0,2,@LoLDyrus It's retarded. Ignore the harlem shake fad and hope it goes away soon.
td,6409,0,0,0,0,1,@LoVeZanda so everybody knw I mis-spell shit &#128514;... ion proof read shit!!! let ah bitch call me dumb ima back dey ass up &#128526;
td,6410,0,0,0,0,0,@LobstrThinkTank Yeah! Me too. My people the women laff at the set apart men... they love the real niggas or niggers.
td,6411,0,0,0,0,1,@LobstrThinkTank but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT!
td,6412,0,0,0,0,0,@LokiHulibele @mediacrooks @AamAadmiParty They have mix not all are retards. AAP is Maoists terroristsCongies and delusional Retards
td,6413,0,0,0,0,1,@LongLiveChris__ @Marvelcomicswag but S HE got a pussy now which makes him a her. And she's bad. So..
td,6414,0,0,0,0,1,@LongLiveChris__: Atlanta niggas* @NerdLifeThuggin: Bay niggas gotta chill. RT @LawTooRaw: I'm shitting on you hoes. http://t.co/XA5INg0sc6
td,6415,0,0,0,0,1,@Lord_Fernandooo stfu nigguh I've been reading the manga for the longest and you know that
td,6416,0,0,0,0,1,@LornaLovesMatt @delon03 @aaryneliza poor poor parker has nothing...without aaryn 2 bitch about no 1 would even know he was around a looser
td,6417,0,0,0,0,1,@LouieVRee @TehReelHov dat bitch a tampon
td,6418,0,0,0,0,2,@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.
td,6419,0,0,0,0,1,"@Lov3Tadaisha &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; I gotta keep my ""hoes"" on private."
td,6420,0,0,0,0,0,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger
td,6421,0,0,0,0,1,@LovelyAumeri I thought you was talm bout the school wifi I was gon say all you had to do was ask a bitch &#128514;&#128557;
td,6422,0,0,0,0,1,@LowworldsFinest @1stblock_thomas man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is &#128564;&#9995;
td,6423,0,0,0,0,2,@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?
td,6424,0,0,0,0,2,@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b
td,6425,0,0,0,0,1,@Luis3Baez belle bitch?
td,6426,0,0,0,0,1,@LukeTheTruth you went IIIIIIINNNNNN on this hoe bro!!! http://t.co/MH46XxNU0n
td,6427,0,0,0,0,1,@Lunatic_times omg my mom did it on Christmas once if I hadn't been the hostess that year I would've slit her throat
td,6428,0,0,0,0,1,@LupeFiasco You and @TalibKweli should name a group called MOB - Moaning old bitches
td,6429,0,0,0,0,1,@LupeFiasco shut the fuck up you cry baby all you do is bitch and whine about life shits retarded.
td,6430,0,0,0,0,1,@LupeFiasco uh oh its 9/11 what you gonna preach and cry about today faggot.
td,6431,0,0,0,0,1,@Lurk_God fag
td,6432,0,0,0,0,2,@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man
td,6433,0,0,0,0,2,@Lvl_7_Eevee @UnicornCowboy @hisorraya I'll trade you one car drift for brownies.
td,6434,0,0,0,0,1,@Lvl_7_Eevee fake niggah! They fake!
td,6435,0,0,0,0,1,@LymManny_ shit gettin money fuckin hoes uk how dat go lmaooooo
td,6436,0,0,0,0,1,@LynkinTheDog doesn't wife these bitches http://t.co/TVRCzo99oe
td,6437,0,0,0,0,2,@MAGNEDETH But seriously it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings.
td,6438,0,0,0,0,1,@MANIAC3X @elchavaloko he seems like a weak faggot so probably yea
td,6439,0,0,0,0,1,@MANIAC3X I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?
td,6440,0,0,0,0,1,@MANIAC3X buck beaners &amp; security started pushing him &amp; that jetsgreen faggot around
td,6441,0,0,0,0,1,@MARCO_naw_POLO Slutty ass dykes
td,6442,0,0,0,0,2,@MC_JayTee lol I already made it. I'm waiting on my brownies to finish &#128526;
td,6443,0,0,0,0,1,@MFoani_24 nigga yes you do! Take me on a ride in that bitch pleaseee
td,6444,0,0,0,0,1,@MIKEB_IN_THE_D free world bitch
td,6445,0,0,0,0,1,@MIKEB_IN_THE_D rams are for fags
td,6446,0,0,0,0,1,@MIKEB_IN_THE_D you don't want to battle you shook cause ain't no such things as half way crooks ....bitch
td,6447,0,0,0,0,1,@MIKEB_IN_THE_D you're still a free world bitch  don't deserve your 313 area code !
td,6448,0,0,0,0,1,@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch
td,6449,0,0,0,0,1,@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy
td,6450,0,0,0,0,1,@MOLLYx__ use coconut oil faggot
td,6451,0,0,0,0,1,@MONiiEROZAY this shit sorry than a hoe
td,6452,0,0,0,0,2,@MSoltan18 @Jordan23Junkies it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass
td,6453,0,0,0,0,2,@MSoltan18 @KoredeB9 I don't suck tho you're just mad because you're trash and I carried you. you always had 0 points
td,6454,0,0,0,0,1,@MSoltan18 @KoredeB9 the witches took them hoe
td,6455,0,0,0,0,1,@MSoltan18 @Matt_Simonson @KoredeB9 nvm thought we were talking fifa sorry matt you're not trash at zombies
td,6456,0,0,0,0,1,@MTBornnard it's got good mojo for sure. Paybacks a bitch
td,6457,0,0,0,0,2,@M_A_Larson @SteveStreza You're saying zebras are goth?
td,6458,0,0,0,0,1,@M_Carbonaro Nice pussy.
td,6459,0,0,0,0,2,@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie got off a couch and put on his gloves
td,6460,0,0,0,0,1,@M_Talleywacker miss you ya fucker send me a txt every now and again like ya used to all ill do the same ya twat :p
td,6461,0,0,0,0,1,@M_Talleywacker yes. Touch my bitch? Get ya shit knocked
td,6462,0,0,0,0,1,@MacMiller lucky as bitch ft. Juicy J
td,6463,0,0,0,0,2,@Machell1123 i hope you get better soon! colds are for the birds
td,6464,0,0,0,0,1,@MackWop u aint bout it wop
td,6465,0,0,0,0,1,@MadameCrystalB stop calling her a bitch *crystal voice*
td,6466,0,0,0,0,1,@MadameCrystalB yes bitch. &#128528;&#128514;
td,6467,0,0,0,0,1,@MadameCurry_ what kind of hoe are you dressing up as?
td,6468,0,0,0,0,2,@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af
td,6469,0,0,0,0,1,@MadeMyselfHER eeeeeeeee you got the hoes
td,6470,0,0,0,0,2,@MahNameIsJared be my guest. I want to be a bird I think
td,6471,0,0,0,0,1,@Mahdyymahd @SoftestMuffin @_tee13 @TorahBlaze like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch
td,6472,0,0,0,0,1,@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch
td,6473,0,0,0,0,0,@MakeAnothaHov T.o. was a faggot crybaby
td,6474,0,0,0,0,1,@MakeSamProud : stfu hoe &#128514;&#128514;&#128514;
td,6475,0,0,0,0,1,@Mal_DaGladiator bitch fuck you get out my mentions malzeno!
td,6476,0,0,0,0,1,@ManBearDrgn would be funnier if America and not pussy Canada.
td,6477,0,0,0,0,1,@Mana_Lynn I smiled first and then you mugged . So of course ima mugg back. Can't bitch out lol
td,6478,0,0,0,0,1,@MannyPacquiao thank you for proving my bitch ass wrong tonight.
td,6479,0,0,0,0,1,@MarcSesslerNFL ya 5 games are you a retard?
td,6480,0,0,0,0,1,@MarcSx9 lmaooo dj&#8217;s stranger danger im just a coon.
td,6481,0,0,0,0,1,@Marcfoor4 @_Maniac_Mind_ Am not down with gay shit u better ask my bitch
td,6482,0,0,0,0,1,@Marcfoor4 bitch you can get to.
td,6483,0,0,0,0,1,@Marcfoor4 bring yo bitch ass whith em jump in want to and get yo ass beat up
td,6484,0,0,0,0,1,@Marco_SharkHoes hoe I'm at work til like 8
td,6485,0,0,0,0,1,@Marco_Spatula stop looking porn fag
td,6486,0,0,0,0,1,@Maria_DeAmor bitch I told you to hit me when you got back
td,6487,0,0,0,0,1,@Mariamyepii cuz bitches love cheesy
td,6488,0,0,0,0,0,@MarianCristinax you a fag b
td,6489,0,0,0,0,1,@MaricelaBela stop being bitchy bitch
td,6490,0,0,0,0,2,@MarieJoseGMH @DWB666 @seahopke @zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eetvoor je t weet is t zebra of een aap
td,6491,0,0,0,0,1,@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...
td,6492,0,0,0,0,1,@MarioOlvera94 follow me bitch lol u too good to follow back ha ha
td,6493,0,0,0,0,2,@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??
td,6494,0,0,0,0,0,@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President!!
td,6495,0,0,0,0,1,@MarkUdall2014 just got his pussy kicked he's out done @CoryGardner wins per Fox News.... #Election2014 #tcot #gop #teaparty #p2
td,6496,0,0,0,0,1,@MarketWiseNick In many areas has that look but need to see bean count-said it before beans are a bitch-tend to do what you don't expect
td,6497,0,0,0,0,1,@Marlin_FishyAss was like @SE__DoM had some gas cause I hit that bitch one time and ended up talkin shit all night bitch was fried &#128514;
td,6498,0,0,0,0,1,@Marlon_N_Gaines I am brown while you are black and ignorant your stupidity makes me sick typical thug looking nigger.
td,6499,0,0,0,0,1,@MarsDaBlackman thats why the hoes love her...they can relate to being lonely &amp; depressed lol
td,6500,0,0,0,0,1,@MarshallSOTS It's @JakeEye3 's favorite fucking jam! I haven't seen it but judging by there being a little girl in it it's probably trash
td,6501,0,0,0,0,1,@MarshallSOTS you tryna say I'm a pussy? Of course I'm tryna slam. I ain't no pussy duuuuuuu
td,6502,0,0,0,0,1,@MartyMard keep ya draws on hoe!!
td,6503,0,0,0,0,2,@Mathanugg You mean the one I colored with crayons isn't copacetic?
td,6504,0,0,0,0,0,@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo
td,6505,0,0,0,0,2,@MattLaCasse His do not until playoffs. But luckily this means that any future kid will definitely root for the Yanks. #priorities
td,6506,0,0,0,0,0,@Matt_Petrie22 geta Life faggot
td,6507,0,0,0,0,1,@Matt_Schiffer @TCOBryce nah its bc I'm a bad bitch
td,6508,0,0,0,0,1,@Mattyfatass pussy
td,6509,0,0,0,0,1,@Mattyfatass pussy shit
td,6510,0,0,0,0,1,"@Mawdern here it's a ""wtf dude are you fucking retarded"""
td,6511,0,0,0,0,1,@MaxDeLaCruz8 thx hoe
td,6512,0,0,0,0,1,@MaxOn_MaxOff5 Your a dirty cunt mate lol #missingtheaussies
td,6513,0,0,0,0,1,@Max_Kellerman if it were close than we could bitch but that was going on 10 to zip on scorecards ... Rightful mercy stoppage
td,6514,0,0,0,0,1,@Maxin_Betha yea it looks fag-like
